group,pair_id,left_index,right_index,left_identity,right_identity,pca_distance_score,logistic_regression_score,linear_svm_score,rbf_svm_score,pca_distance_accepted,logistic_regression_accepted,linear_svm_accepted,rbf_svm_accepted
hard_identity_proxy,184,38,164,4,17,-11.640663046195726,0.035806993964945244,0.051040296349739625,0.008979047066545908,0,1,1,1
hard_identity_proxy,185,38,165,4,17,-17.042917313867175,-0.015128432251723655,-0.053408480491559156,-0.00981919908954625,0,0,0,0
hard_identity_proxy,186,38,166,4,17,-16.662550307223043,-0.01005919165022125,-0.0431301312623384,-0.007985138787111977,0,0,0,0
hard_identity_proxy,187,38,167,4,17,-15.870153379970958,-0.0006522600118476342,-0.02373038232137185,-0.004589562682888265,0,0,0,0
hard_identity_proxy,188,38,168,4,17,-16.249226516383864,-0.004366771798660463,-0.03148195038527857,-0.006010115900672692,0,0,0,0
hard_identity_proxy,189,38,169,4,17,-17.17991344666034,-0.01265534411783152,-0.04832656910673321,-0.008899291002505557,0,0,0,0
hard_identity_proxy,190,39,160,4,17,-12.564181096543699,0.022287837197990722,0.023316513528795907,0.00387962645726439,0,0,0,0
hard_identity_proxy,191,39,161,4,17,-11.338886344196757,0.023099227845745123,0.024894780151865872,0.004309600514046125,0,0,0,0
hard_identity_proxy,192,39,162,4,17,-13.066055727526983,0.007025965147122546,-0.007902235534934516,-0.0017140310755676767,0,0,0,0
hard_identity_proxy,193,39,163,4,17,-13.565932260981999,0.006089711347024631,-0.009819511884412263,-0.002114583155439647,0,0,0,0
hard_identity_proxy,194,39,164,4,17,-11.952323061052791,0.02484435692277606,0.028547264277215142,0.004948193753828656,0,0,0,0
hard_identity_proxy,195,39,165,4,17,-14.912415564563778,-0.0063819215023213725,-0.03542103063562623,-0.00649806977958899,0,0,0,0
hard_identity_proxy,196,39,166,4,17,-14.33285193131502,0.0041257415447340995,-0.013945914563387729,-0.002822013274071871,0,0,0,0
hard_identity_proxy,197,39,167,4,17,-14.445249520072629,-8.636593398525452e-05,-0.022362320382154653,-0.004228464805211893,0,0,0,0
hard_identity_proxy,198,39,168,4,17,-14.30320551324246,0.0018842973510239146,-0.0183193644391976,-0.0035348918482717585,0,0,0,0
hard_identity_proxy,199,39,169,4,17,-14.585430919700936,0.0016324001604253225,-0.019016440521990453,-0.003645741473504412,0,0,0,0
hard_identity_proxy,200,80,160,9,17,-16.473923172439815,-0.004335484956146771,-0.031227601987016396,-0.005899092707686277,0,0,0,0
hard_identity_proxy,201,80,161,9,17,-15.053934006283217,0.0051633708327164865,-0.011710161376825299,-0.0023230800797915813,0,0,0,0
hard_identity_proxy,202,80,162,9,17,-11.522021916164803,0.02744694180736518,0.033873734565865905,0.005667159435720933,0,0,0,0
hard_identity_proxy,203,80,163,9,17,-11.175839355436368,0.03161051369816517,0.04234419879729316,0.007122758344968092,0,0,0,0
hard_identity_proxy,204,80,164,9,17,-16.00920221437979,0.0005737976490873106,-0.021132662339133534,-0.004065351267783533,0,0,0,0
hard_identity_proxy,205,80,165,9,17,-15.511563154762642,0.0019399576564990905,-0.01849264028176594,-0.003792468156101115,0,0,0,0
hard_identity_proxy,206,80,166,9,17,-16.57275792016672,-0.001736400454778243,-0.026042845104643737,-0.005068149363926063,0,0,0,0
hard_identity_proxy,207,80,167,9,17,-14.461111741286585,0.016989349522965252,0.012571735347276278,0.001989962030817867,0,0,0,0
hard_identity_proxy,208,80,168,9,17,-15.328410047239867,0.005804906398308327,-0.010559033369348146,-0.0022751196649433616,0,0,0,0
hard_identity_proxy,209,80,169,9,17,-16.828986259822326,-0.008226362141882763,-0.03928588377275175,-0.007402943782008517,0,0,0,0
hard_identity_proxy,210,81,160,9,17,-16.07369873604355,0.001066596443872719,-0.02016734840219569,-0.0038485905993019542,0,0,0,0
hard_identity_proxy,211,81,161,9,17,-14.977165661216258,0.0058873254327638635,-0.010076059550381662,-0.001983165955696208,0,0,0,0
hard_identity_proxy,212,81,162,9,17,-11.240856719279309,0.021913074203441362,0.022589860634353975,0.0037889421595732643,0,0,0,0
hard_identity_proxy,213,81,163,9,17,-11.024191068652273,0.02555223169302546,0.030041430357922456,0.0050356890692213885,0,0,0,0
hard_identity_proxy,214,81,164,9,17,-15.625227025118189,0.004994073799152557,-0.011959549377264294,-0.0023019893155160186,0,0,0,0
hard_identity_proxy,215,81,165,9,17,-16.863159761732266,-0.010722124624870462,-0.044484444505038766,-0.008292822048602003,0,0,0,0
hard_identity_proxy,216,81,166,9,17,-17.786821019975218,-0.013739004161800294,-0.050593534545551724,-0.009329713531099128,0,0,0,0
hard_identity_proxy,217,81,167,9,17,-15.78803613514948,0.0011699492534672422,-0.01983584203048967,-0.0037199983255131047,0,0,0,0
hard_identity_proxy,218,81,168,9,17,-16.51085391359414,-0.007182302393274596,-0.03708320888317447,-0.006893346337910163,0,0,0,0
hard_identity_proxy,219,81,169,9,17,-17.898551768645138,-0.016593081997696407,-0.05637622980326067,-0.010319617579830645,0,0,0,0
hard_identity_proxy,220,82,160,9,17,-15.369436288963074,0.004681191617091606,-0.012782916618212707,-0.0026283414539501615,0,0,0,0
hard_identity_proxy,221,82,161,9,17,-13.910881366590996,0.014036130406562661,0.006509706417378372,0.0009719667332810621,0,0,0,0
hard_identity_proxy,222,82,162,9,17,-11.219306761844688,0.02927196868358688,0.03767098877080777,0.006367226113885009,0,0,0,0
hard_identity_proxy,223,82,163,9,17,-11.092163865545722,0.030663118291413608,0.040480031802775804,0.006838391944721606,0,0,0,0
hard_identity_proxy,224,82,164,9,17,-14.83136338846065,0.009469583832277665,-0.002897614953500976,-0.0007407067745644966,0,0,0,0
hard_identity_proxy,225,82,165,9,17,-15.75791288854484,-0.00036757544187806493,-0.023234606260229815,-0.004576692818866348,0,0,0,0
hard_identity_proxy,226,82,166,9,17,-16.378388245471886,0.0018349586726295337,-0.018652847154133727,-0.003752974139014653,0,0,0,0
hard_identity_proxy,227,82,167,9,17,-14.604262062058714,0.012602670701610714,0.0036571614850576944,0.00046467984442276865,0,0,0,0
hard_identity_proxy,228,82,168,9,17,-15.272863600415551,0.005208565826913103,-0.011741715273030966,-0.002425382388145091,0,0,0,0
hard_identity_proxy,229,82,169,9,17,-16.691489907646705,-0.0045675405857757674,-0.031686107592721544,-0.006042762805265526,0,0,0,0
hard_identity_proxy,230,83,160,9,17,-15.170327242702749,0.00440159470000463,-0.013189283731267428,-0.002603358589088058,0,0,0,0
hard_identity_proxy,231,83,161,9,17,-14.066127245345891,0.007664270596248979,-0.006483466857972409,-0.0013560505567392321,0,0,0,0
hard_identity_proxy,232,83,162,9,17,-11.119616192661832,0.015492211147906965,0.009548109215462793,0.0016154550960429549,0,0,0,0
hard_identity_proxy,233,83,163,9,17,-11.000764269818402,0.021102443701301606,0.020947038252181895,0.003605542587157312,0,0,0,0
hard_identity_proxy,234,83,164,9,17,-14.76484341871991,0.0053965956086247545,-0.01106969914457894,-0.0021367238122661242,0,0,0,0
hard_identity_proxy,235,83,165,9,17,-13.997652289809587,0.004513580410705647,-0.012968267418789198,-0.0025083013832390023,0,0,0,0
hard_identity_proxy,236,83,166,9,17,-14.306018141484323,0.004264291830071355,-0.013518604681897911,-0.0025929924076491303,0,0,0,0
hard_identity_proxy,237,83,167,9,17,-13.103355703944189,0.016239397160248446,0.011232879949012876,0.0019607110374449885,0,0,0,0
hard_identity_proxy,238,83,168,9,17,-13.787186170131815,0.006869194119809288,-0.008157327392375523,-0.0015708516172194611,0,0,0,0
hard_identity_proxy,239,83,169,9,17,-15.103458463741747,-0.006915024578663712,-0.03651242678506714,-0.00668679515993506,0,0,0,0
hard_identity_proxy,240,84,160,9,17,-15.138591930438414,0.009640214696337999,-0.002464442621715513,-0.0007666453827208774,0,0,0,0
hard_identity_proxy,241,84,161,9,17,-12.974855969627297,0.01814996140113227,0.015137865599325805,0.0024852201460732887,0,0,0,0
hard_identity_proxy,242,84,162,9,17,-12.9208169596767,0.014996840657119655,0.008468660133403673,0.001161315477238958,0,0,0,0
hard_identity_proxy,243,84,163,9,17,-12.850459109611787,0.01839887873031724,0.015398912693062795,0.002314057478102564,0,0,0,0
hard_identity_proxy,244,84,164,9,17,-14.221813981689335,0.014190501436267332,0.006978005128090176,0.0010188185739009974,0,0,0,0
hard_identity_proxy,245,84,165,9,17,-14.590510588013608,-0.002293333556360689,-0.0270286014622117,-0.005090632879868034,0,0,0,0
hard_identity_proxy,246,84,166,9,17,-14.4265078451611,0.002390476923974856,-0.017369466081524825,-0.0033476261389897514,0,0,0,0
hard_identity_proxy,247,84,167,9,17,-13.316146438753828,0.009611463457422318,-0.0024580038015797646,-0.0005463237339086314,0,0,0,0
hard_identity_proxy,248,84,168,9,17,-13.970874208445993,0.002302850483510045,-0.017576029420803038,-0.003325870534791872,0,0,0,0
hard_identity_proxy,249,84,169,9,17,-15.083398973246744,-0.00810552870710289,-0.038827792101634576,-0.0071516918538160395,0,0,0,0
hard_identity_proxy,250,85,160,9,17,-17.90466454469665,-0.010242473388475828,-0.04285382364040318,-0.007810736679611943,0,0,0,0
hard_identity_proxy,251,85,161,9,17,-17.118175570797867,-0.007021172306918443,-0.036218859020265816,-0.006571417271503942,0,0,0,0
hard_identity_proxy,252,85,162,9,17,-12.79385445791612,0.014930310596668498,0.008576278734148384,0.0014000542438125565,0,0,0,0
hard_identity_proxy,253,85,163,9,17,-12.422097507092367,0.01993369060211938,0.01875222389540527,0.0031121508757393328,0,0,0,0
hard_identity_proxy,254,85,164,9,17,-18.01024654349939,-0.01489755761546656,-0.05232936511308643,-0.009423254918538675,0,0,0,0
hard_identity_proxy,255,85,165,9,17,-13.375639127912986,0.023077072792929317,0.025614486712967392,0.004524622536771928,0,0,0,0
hard_identity_proxy,256,85,166,9,17,-14.165015267590942,0.023868112872730746,0.027085527432068553,0.004704105994580349,0,0,0,0
hard_identity_proxy,257,85,167,9,17,-14.696377865233472,0.020397041951804668,0.020084451292935845,0.003410257646535648,0,0,0,0
hard_identity_proxy,258,85,168,9,17,-13.612958906849009,0.023064002974022828,0.025515481513107535,0.004475917687270049,0,0,0,0
hard_identity_proxy,259,85,169,9,17,-13.902702450262922,0.024634913090403134,0.028709109140383014,0.004925801318443102,0,0,0,0
hard_identity_proxy,260,86,160,9,17,-18.568389368183954,-0.01301049057725917,-0.04854741349539267,-0.008771004693039153,0,0,0,0
hard_identity_proxy,261,86,161,9,17,-17.898676156636128,-0.007947780632929113,-0.0381224540623938,-0.006850580120277092,0,0,0,0
hard_identity_proxy,262,86,162,9,17,-13.754291310061358,0.012481217087696422,0.0034967916809787933,0.0003359519881646275,0,0,0,0
hard_identity_proxy,263,86,163,9,17,-13.467121866835948,0.014182987872661632,0.006899709749645346,0.0008740816282612109,0,0,0,0
hard_identity_proxy,264,86,164,9,17,-18.678817134968188,-0.015464718906792048,-0.053426969687562505,-0.009558134794029187,0,0,0,0
hard_identity_proxy,265,86,165,9,17,-15.208526988000553,0.014400382190630426,0.007662545132446193,0.001193292257247,0,0,0,0
hard_identity_proxy,266,86,166,9,17,-15.80431881903228,0.017104857655666807,0.013089385436044751,0.002152026587530694,0,0,0,0
hard_identity_proxy,267,86,167,9,17,-16.48073036839871,0.011878858595522117,0.0024139405383163913,0.00017397806663454855,0,0,0,0
hard_identity_proxy,268,86,168,9,17,-15.531104068808132,0.014805046223180587,0.00836554245534974,0.0013290634628178241,0,0,0,0
hard_identity_proxy,269,86,169,9,17,-15.195713777330777,0.02160840970925381,0.022443906881222227,0.003784417404010896,0,0,0,0
hard_identity_proxy,270,87,160,9,17,-16.174468721258346,0.009370398170525169,-0.0030276075001314275,-0.0008151805188753303,0,0,0,0
hard_identity_proxy,271,87,161,9,17,-15.333867436496023,0.009157881261328642,-0.0035029451504118327,-0.0009104487582197018,0,0,0,0
hard_identity_proxy,272,87,162,9,17,-11.377684188751138,0.020220132883098558,0.01917705281221442,0.0032329031633071582,0,0,0,0
hard_identity_proxy,273,87,163,9,17,-11.101381747063176,0.02265799321049828,0.024132164312184082,0.0040895214649959155,0,0,0,0
hard_identity_proxy,274,87,164,9,17,-16.07744840792827,0.004622506031763943,-0.012667657309086335,-0.002386759068117479,0,0,0,0
hard_identity_proxy,275,87,165,9,17,-14.047973724614215,0.013871171421745248,0.006210196657326177,0.0009436296920314908,0,0,0,0
hard_identity_proxy,276,87,166,9,17,-14.700621066707141,0.01486957655595891,0.008197435684712123,0.0010756171671311137,0,0,0,0
hard_identity_proxy,277,87,167,9,17,-13.854875384601609,0.019795766086190488,0.018414877551191186,0.0030979218836738962,0,0,0,0
hard_identity_proxy,278,87,168,9,17,-13.97637195399655,0.02108519230232626,0.02093706754919436,0.0034536063918034245,0,0,0,0
hard_identity_proxy,279,87,169,9,17,-15.33693290063477,0.006872247089936077,-0.008181862083780538,-0.001848741451749807,0,0,0,0
hard_identity_proxy,280,88,160,9,17,-16.673374368568556,0.00391969103706945,-0.01421905948785951,-0.0028683560809583206,0,0,0,0
hard_identity_proxy,281,88,161,9,17,-14.846838749260687,0.00838155565429787,-0.004948380255704227,-0.0010698638048208114,0,0,0,0
hard_identity_proxy,282,88,162,9,17,-10.771190024505284,0.02970583861911408,0.03887082707311237,0.006904029203673726,0,0,0,0
hard_identity_proxy,283,88,163,9,17,-10.25285199982556,0.03683483945666079,0.05341469987433335,0.009433898843621846,1,1,1,1
hard_identity_proxy,284,88,164,9,17,-16.101931765427008,0.0037014048663595576,-0.014583350380087911,-0.0028455183861125673,0,0,0,0
hard_identity_proxy,285,88,165,9,17,-14.010478416423236,0.013104638497445633,0.004516830163773702,0.00045710197845031005,0,0,0,0
hard_identity_proxy,286,88,166,9,17,-15.020728985403387,0.009920596386414472,-0.002125677636397434,-0.0008114494042505103,0,0,0,0
hard_identity_proxy,287,88,167,9,17,-12.702546069478657,0.026976573927542487,0.03317544708493126,0.005819798816428443,0,0,0,0
hard_identity_proxy,288,88,168,9,17,-13.659345692539958,0.016266531065171,0.010888371080585192,0.0017494986951348858,0,0,0,0
hard_identity_proxy,289,88,169,9,17,-15.615535132745606,0.0014049711219262476,-0.01957821558979771,-0.0039257311603511594,0,0,0,0
hard_identity_proxy,290,89,160,9,17,-13.925275926193729,0.01955031011768937,0.017764863178372114,0.0028581695266813242,0,0,0,0
hard_identity_proxy,291,89,161,9,17,-12.047910626239704,0.027863204945510863,0.034877018508570994,0.006016590413193849,0,0,0,0
hard_identity_proxy,292,89,162,9,17,-13.051901311995758,0.015910325625566553,0.010282837238932828,0.0015004235018660286,0,0,0,0
hard_identity_proxy,293,89,163,9,17,-13.412760394635422,0.014018505843707731,0.006364060519302359,0.0007024191591328329,0,0,0,0
hard_identity_proxy,294,89,164,9,17,-13.01032027973207,0.024857681380090896,0.02883793450247734,0.004950396154719004,0,0,0,0
hard_identity_proxy,295,89,165,9,17,-15.576094908691589,-0.010167701132434691,-0.043130718689794484,-0.00793898167593,0,0,0,0
hard_identity_proxy,296,89,166,9,17,-14.848034059627498,0.0015926864141675146,-0.01904705373127009,-0.0036858668564524796,0,0,0,0
hard_identity_proxy,297,89,167,9,17,-14.512453133274763,0.003970467307008794,-0.01397116088444605,-0.0027601016221689475,0,0,0,0
hard_identity_proxy,298,89,168,9,17,-14.875256592605165,0.0013880443022235235,-0.019483273671889553,-0.0037692089119271775,0,0,0,0
hard_identity_proxy,299,89,169,9,17,-15.34155066443029,-0.0050748071948650995,-0.032649459732980675,-0.006069131802777376,0,0,0,0
hard_identity_proxy,300,80,200,9,21,-10.578498007723491,0.03052420749072313,0.04030507724803421,0.007041164678481534,0,0,0,0
hard_identity_proxy,301,80,201,9,21,-13.200436863057847,0.020376324989168138,0.019081487103548664,0.0027071954243548853,0,0,0,0
hard_identity_proxy,302,80,202,9,21,-13.43606585990012,0.016094270632102687,0.01035432249747962,0.0013751624036360318,0,0,0,0
hard_identity_proxy,303,80,203,9,21,-11.452655382875552,0.026998446940096923,0.03267271683901066,0.00523617139775838,0,0,0,0
hard_identity_proxy,304,80,204,9,21,-10.531366139735953,0.03595225449989821,0.051154773663910164,0.008647241242353304,0,1,1,0
hard_identity_proxy,305,80,205,9,21,-12.059899675918796,0.026518264658108276,0.03160844354193818,0.0049571581345649665,0,0,0,0
hard_identity_proxy,306,80,206,9,21,-12.146303417008655,0.017206794394557513,0.012453783691833156,0.001771718667680347,0,0,0,0
hard_identity_proxy,307,80,207,9,21,-13.74308934518212,0.014587712145669743,0.00705929958636246,0.0005799496735703607,0,0,0,0
hard_identity_proxy,308,80,208,9,21,-12.63691822082061,0.020885648650602953,0.02001325738490286,0.002903274557563708,0,0,0,0
hard_identity_proxy,309,80,209,9,21,-13.010825578251396,0.016956883609781,0.01179747894126145,0.0014041944345771426,0,0,0,0
hard_identity_proxy,310,81,200,9,21,-11.507795502211483,0.025428083694887957,0.029796072451463776,0.005179348005382996,0,0,0,0
hard_identity_proxy,311,81,201,9,21,-13.974168203962677,0.004148485854418422,-0.014075313545756744,-0.002860201987067282,0,0,0,0
hard_identity_proxy,312,81,202,9,21,-14.369661032254983,0.005709617346066556,-0.010919962403132992,-0.0022973524086626236,0,0,0,0
hard_identity_proxy,313,81,203,9,21,-11.840517965593447,0.015660676452908025,0.009552967972207449,0.0014626154629727092,0,0,0,0
hard_identity_proxy,314,81,204,9,21,-11.525006825928687,0.020881714830198427,0.020347410715728688,0.0034373339792191683,0,0,0,0
hard_identity_proxy,315,81,205,9,21,-13.090502691589172,0.012840195846297803,0.0035071504211892854,9.419174162850034e-05,0,0,0,0
hard_identity_proxy,316,81,206,9,21,-13.44519959262698,-0.003130200827038751,-0.02910007104027859,-0.005452483959941086,0,0,0,0
hard_identity_proxy,317,81,207,9,21,-14.71645951606195,-0.0027144063001989477,-0.028255109642410382,-0.00538698092673439,0,0,0,0
hard_identity_proxy,318,81,208,9,21,-13.630350379626607,0.007494474335090686,-0.007583754552820078,-0.0018055304404929959,0,0,0,0
hard_identity_proxy,319,81,209,9,21,-13.730787194627101,0.002721084693490114,-0.017222536005894556,-0.0034579359164849735,0,0,0,0
hard_identity_proxy,320,82,200,9,21,-10.859961666225553,0.028211247909416464,0.035609179135092706,0.006182331635488026,0,0,0,0
hard_identity_proxy,321,82,201,9,21,-13.865476529863887,0.010518404483406369,-0.001115135260777271,-0.0007180631263664396,0,0,0,0
hard_identity_proxy,322,82,202,9,21,-14.332471809112754,0.008367744521421711,-0.005547604141619655,-0.001410461991855086,0,0,0,0
hard_identity_proxy,323,82,203,9,21,-11.65714103552746,0.020409167545805452,0.019209669652889255,0.003021139104924235,0,0,0,0
hard_identity_proxy,324,82,204,9,21,-10.926370526210057,0.027774027534402893,0.03448503602733684,0.0058208629213794515,0,0,0,0
hard_identity_proxy,325,82,205,9,21,-12.093810627710097,0.02095512813710011,0.020142233676249198,0.0030426982397967657,0,0,0,0
hard_identity_proxy,326,82,206,9,21,-12.860493302647638,0.008353018230452244,-0.005701215459343836,-0.0014159813815416058,0,0,0,0
hard_identity_proxy,327,82,207,9,21,-14.322357719102046,0.010048735652298349,-0.002165191959175042,-0.0010546689742583944,0,0,0,0
hard_identity_proxy,328,82,208,9,21,-13.128793324632875,0.016966026938178315,0.011875883138799975,0.0015250329128594226,0,0,0,0
hard_identity_proxy,329,82,209,9,21,-13.46488388351918,0.009320559896659883,-0.003786239912860496,-0.001251788367679682,0,0,0,0
hard_identity_proxy,330,83,200,9,21,-12.889000473130153,0.01281111561869221,0.004014972772376106,0.0005442059791665298,0,0,0,0
hard_identity_proxy,331,83,201,9,21,-13.520366485360626,0.018313449385890662,0.015475880805546356,0.0025127138443607547,0,0,0,0
hard_identity_proxy,332,83,202,9,21,-14.267703673785752,0.010935890327801914,0.0003123344358626941,-3.588687798531005e-05,0,0,0,0
hard_identity_proxy,333,83,203,9,21,-10.823513456369566,0.03025354968504796,0.03972914436280865,0.006775992326757012,0,0,0,0
hard_identity_proxy,334,83,204,9,21,-11.093936946712985,0.02511203895555674,0.029106137222644518,0.0049716608918825185,0,0,0,0
hard_identity_proxy,335,83,205,9,21,-12.1697864750319,0.018254771551621633,0.015090982741640259,0.0022280648517798707,0,0,0,0
hard_identity_proxy,336,83,206,9,21,-10.670986683409083,0.030513524024100045,0.04026399272597253,0.006961815324235326,0,0,0,0
hard_identity_proxy,337,83,207,9,21,-13.161265986037726,0.016841451797237797,0.012295363850609482,0.0019314994322889249,0,0,0,0
hard_identity_proxy,338,83,208,9,21,-12.982681460160046,0.010851738935895743,-0.00010444978579781175,-0.00040125442886244055,0,0,0,0
hard_identity_proxy,339,83,209,9,21,-11.430773675271633,0.023728053132457905,0.026401579137492352,0.0043906297800669035,0,0,0,0
hard_identity_proxy,340,84,200,9,21,-11.840349935835507,0.020767212256228684,0.02069731134911191,0.0036437937672882358,0,0,0,0
hard_identity_proxy,341,84,201,9,21,-15.1254414274397,0.0007765898321117615,-0.020713087396165144,-0.00404481271929933,0,0,0,0
hard_identity_proxy,342,84,202,9,21,-15.354932061887387,-0.0037148596636369644,-0.029946716329389843,-0.0055383469601378065,0,0,0,0
hard_identity_proxy,343,84,203,9,21,-10.73616114739706,0.026626112121420267,0.03226435352711001,0.00541652213754009,0,0,0,0
hard_identity_proxy,344,84,204,9,21,-9.845659050234335,0.03552026500518769,0.0506251198618147,0.008768551486220046,1,1,1,1
hard_identity_proxy,345,84,205,9,21,-10.284005373035399,0.037058732444449946,0.0536211823548864,0.00914929267781631,1,1,1,1
hard_identity_proxy,346,84,206,9,21,-11.96057154300642,0.01471174478768279,0.007627542868649157,0.0010313805160187903,0,0,0,0
hard_identity_proxy,347,84,207,9,21,-13.455501264714442,0.015627669355824273,0.009468495883972118,0.0011951100277233818,0,0,0,0
hard_identity_proxy,348,84,208,9,21,-12.067538780332866,0.019967851982558054,0.0185364402096143,0.0029852671123924597,0,0,0,0
hard_identity_proxy,349,84,209,9,21,-12.302577351749688,0.018291609831682133,0.014831217840627409,0.0022185084934509495,0,0,0,0
hard_identity_proxy,350,85,200,9,21,-14.303221213755222,0.012994950388435188,0.004720212238954042,0.0006652743418165234,0,0,0,0
hard_identity_proxy,351,85,201,9,21,-13.072915254589647,0.024244209468201224,0.027848257952444368,0.004757753785687203,0,0,0,0
hard_identity_proxy,352,85,202,9,21,-14.380170351465438,0.016314325541555284,0.01152545659184203,0.0018773082294601326,0,0,0,0
hard_identity_proxy,353,85,203,9,21,-13.106044999437792,0.01937377048688767,0.017836241905892593,0.002953505659183375,0,0,0,0
hard_identity_proxy,354,85,204,9,21,-13.328665400930655,0.015733504753862742,0.010341216745645407,0.0016214326795113525,0,0,0,0
hard_identity_proxy,355,85,205,9,21,-14.388745036652356,0.009796948108965042,-0.002128425402972655,-0.0007107624064599336,0,0,0,0
hard_identity_proxy,356,85,206,9,21,-11.089140961406406,0.029772744698421325,0.03915319569902549,0.0067989105316182165,0,0,0,0
hard_identity_proxy,357,85,207,9,21,-14.374455344458585,0.009984151831710234,-0.0015987243814942279,-0.000719433799262285,0,0,0,0
hard_identity_proxy,358,85,208,9,21,-14.521879621261595,0.011733056495182043,0.0019250186697972252,3.6809303469789723e-06,0,0,0,0
hard_identity_proxy,359,85,209,9,21,-12.767835473503876,0.021021680385555377,0.021027441560038954,0.0033776443069900054,0,0,0,0
hard_identity_proxy,360,86,200,9,21,-14.422112648415236,0.011358904852697152,0.0014080575339547423,0.00020566031035046221,0,0,0,0
hard_identity_proxy,361,86,201,9,21,-13.292300533358556,0.018167015277366402,0.015394743766682172,0.0027105916860558493,0,0,0,0
hard_identity_proxy,362,86,202,9,21,-14.455686127345778,0.015048055478019599,0.009024211469335096,0.0015148412703463732,0,0,0,0
hard_identity_proxy,363,86,203,9,21,-13.493722831728194,0.014395680658377739,0.0077874127829301205,0.0013100240053591262,0,0,0,0
hard_identity_proxy,364,86,204,9,21,-13.714983523494396,0.012900890059697316,0.004648956793454319,0.0007675367020291701,0,0,0,0
hard_identity_proxy,365,86,205,9,21,-14.604111905761709,0.007846744190291237,-0.005911937290144019,-0.0012609970079180913,0,0,0,0
hard_identity_proxy,366,86,206,9,21,-12.20445962355269,0.019296516201693245,0.01769354955437453,0.0031325329520918432,0,0,0,0
hard_identity_proxy,367,86,207,9,21,-14.675785379548184,0.0053742084070681154,-0.01097010543921078,-0.002205354683247923,0,0,0,0
hard_identity_proxy,368,86,208,9,21,-14.660316342934545,0.00903366355233104,-0.0034083321706741346,-0.0007967530591076917,0,0,0,0
hard_identity_proxy,369,86,209,9,21,-13.373129444496621,0.01478796709497972,0.008267775607592197,0.0012916372528910293,0,0,0,0
hard_identity_proxy,370,87,200,9,21,-13.94594463813611,0.013149075586869698,0.00477885720790203,0.000559201084452194,0,0,0,0
hard_identity_proxy,371,87,201,9,21,-13.498362134591135,0.023990160765905186,0.027144907266616176,0.004670634257974284,0,0,0,0
hard_identity_proxy,372,87,202,9,21,-14.440596811796368,0.01926776173324697,0.01741364928277358,0.0029975497507266167,0,0,0,0
hard_identity_proxy,373,87,203,9,21,-12.009619831301185,0.02798241342085075,0.035193259854440356,0.0058360374306132695,0,0,0,0
hard_identity_proxy,374,87,204,9,21,-12.560609273644715,0.01951152788792975,0.017719831681550703,0.0028322783286996982,0,0,0,0
hard_identity_proxy,375,87,205,9,21,-13.548006034595568,0.01720596671263326,0.013095385418901734,0.001881404918314013,0,0,0,0
hard_identity_proxy,376,87,206,9,21,-10.979098557950453,0.03075354641703251,0.040925340281616096,0.007194146348879604,0,0,0,0
hard_identity_proxy,377,87,207,9,21,-13.687894062444508,0.018072640045678674,0.01497051580809227,0.0024468083300898773,0,0,0,0
hard_identity_proxy,378,87,208,9,21,-13.977045844393006,0.013466420176820818,0.005200702063953556,0.0004929985686070257,0,0,0,0
hard_identity_proxy,379,87,209,9,21,-11.88005110619415,0.026183178081697494,0.031438484058458206,0.005457713356049377,0,0,0,0
hard_identity_proxy,380,88,200,9,21,-11.902550318346764,0.02773076577086358,0.034680323254974506,0.006086442230378672,0,0,0,0
hard_identity_proxy,381,88,201,9,21,-13.59136232287369,0.021733626571390188,0.022178102095205397,0.0036560392326489242,0,0,0,0
hard_identity_proxy,382,88,202,9,21,-14.149506573043183,0.017616471317565857,0.01374763645197228,0.0022838221174979554,0,0,0,0
hard_identity_proxy,383,88,203,9,21,-11.063168661331135,0.03443198292848143,0.04807118268661527,0.00815235288781306,0,1,1,0
hard_identity_proxy,384,88,204,9,21,-10.518212456629465,0.036509593162815594,0.05241527445638405,0.009042487050959704,0,1,1,1
hard_identity_proxy,385,88,205,9,21,-12.405872627689922,0.022134041411882736,0.022765432206004008,0.0035166846847389938,0,0,0,0
hard_identity_proxy,386,88,206,9,21,-10.923520112963372,0.0312709688090564,0.04151605067303411,0.007097017215257739,0,0,0,0
hard_identity_proxy,387,88,207,9,21,-13.522570708402462,0.019538378215931598,0.017532939833605064,0.00266747740209684,0,0,0,0
hard_identity_proxy,388,88,208,9,21,-12.974408549844574,0.021813239115842157,0.021969333346161475,0.0034117543918500137,0,0,0,0
hard_identity_proxy,389,88,209,9,21,-12.158743438130843,0.025262198151511824,0.029149157336416043,0.0047064021819178195,0,0,0,0
hard_identity_proxy,390,89,200,9,21,-13.527172160352546,0.011397468095094619,0.0013831541463864665,8.41814368026262e-05,0,0,0,0
hard_identity_proxy,391,89,201,9,21,-16.574249962732786,-0.009531292736222781,-0.04168304829445989,-0.007687621670588127,0,0,0,0
hard_identity_proxy,392,89,202,9,21,-17.016649628081616,-0.009059177275999008,-0.04083819779354304,-0.007523342453590936,0,0,0,0
hard_identity_proxy,393,89,203,9,21,-11.928831568692829,0.015309140023699628,0.009276030528263847,0.0015033378645320696,0,0,0,0
hard_identity_proxy,394,89,204,9,21,-11.377434415380657,0.019489187899336118,0.01802554980564481,0.0030693969832165918,0,0,0,0
