pair_id,left_index,right_index,left_path,right_path,left_identity,right_identity,target
1831,134,281,s14/5.pgm,s29/2.pgm,14,29,0
1832,235,239,s24/6.pgm,s24/10.pgm,24,24,1
1833,59,123,s6/10.pgm,s13/4.pgm,6,13,0
1834,139,345,s14/10.pgm,s35/6.pgm,14,35,0
1835,111,118,s12/2.pgm,s12/9.pgm,12,12,1
1836,254,280,s26/5.pgm,s29/1.pgm,26,29,0
1837,137,222,s14/8.pgm,s23/3.pgm,14,23,0
1838,26,45,s3/7.pgm,s5/6.pgm,3,5,0
1839,341,345,s35/2.pgm,s35/6.pgm,35,35,1
1840,20,69,s3/1.pgm,s7/10.pgm,3,7,0
1841,135,231,s14/6.pgm,s24/2.pgm,14,24,0
1842,289,303,s29/10.pgm,s31/4.pgm,29,31,0
1843,113,117,s12/4.pgm,s12/8.pgm,12,12,1
1844,0,285,s1/1.pgm,s29/6.pgm,1,29,0
1845,42,43,s5/3.pgm,s5/4.pgm,5,5,1
1846,22,358,s3/3.pgm,s36/9.pgm,3,36,0
1847,240,244,s25/1.pgm,s25/5.pgm,25,25,1
1848,281,288,s29/2.pgm,s29/9.pgm,29,29,1
1849,303,356,s31/4.pgm,s36/7.pgm,31,36,0
1850,130,131,s14/1.pgm,s14/2.pgm,14,14,1
1851,384,389,s39/5.pgm,s39/10.pgm,39,39,1
1852,312,345,s32/3.pgm,s35/6.pgm,32,35,0
1853,112,113,s12/3.pgm,s12/4.pgm,12,12,1
1854,56,237,s6/7.pgm,s24/8.pgm,6,24,0
1855,110,116,s12/1.pgm,s12/7.pgm,12,12,1
1856,119,387,s12/10.pgm,s39/8.pgm,12,39,0
1857,301,308,s31/2.pgm,s31/9.pgm,31,31,1
1858,332,333,s34/3.pgm,s34/4.pgm,34,34,1
1859,142,145,s15/3.pgm,s15/6.pgm,15,15,1
1860,248,260,s25/9.pgm,s27/1.pgm,25,27,0
1861,78,79,s8/9.pgm,s8/10.pgm,8,8,1
1862,57,357,s6/8.pgm,s36/8.pgm,6,36,0
1863,240,318,s25/1.pgm,s32/9.pgm,25,32,0
1864,24,282,s3/5.pgm,s29/3.pgm,3,29,0
1865,23,45,s3/4.pgm,s5/6.pgm,3,5,0
1866,122,126,s13/3.pgm,s13/7.pgm,13,13,1
1867,221,250,s23/2.pgm,s26/1.pgm,23,26,0
1868,27,323,s3/8.pgm,s33/4.pgm,3,33,0
1869,303,305,s31/4.pgm,s31/6.pgm,31,31,1
1870,145,148,s15/6.pgm,s15/9.pgm,15,15,1
1871,63,64,s7/4.pgm,s7/5.pgm,7,7,1
1872,354,359,s36/5.pgm,s36/10.pgm,36,36,1
1873,237,238,s24/8.pgm,s24/9.pgm,24,24,1
1874,254,255,s26/5.pgm,s26/6.pgm,26,26,1
1875,144,148,s15/5.pgm,s15/9.pgm,15,15,1
1876,219,281,s22/10.pgm,s29/2.pgm,22,29,0
1877,55,56,s6/6.pgm,s6/7.pgm,6,6,1
1878,256,323,s26/7.pgm,s33/4.pgm,26,33,0
1879,380,382,s39/1.pgm,s39/3.pgm,39,39,1
1880,287,289,s29/8.pgm,s29/10.pgm,29,29,1
1881,304,305,s31/5.pgm,s31/6.pgm,31,31,1
1882,326,327,s33/7.pgm,s33/8.pgm,33,33,1
1883,329,330,s33/10.pgm,s34/1.pgm,33,34,0
1884,252,259,s26/3.pgm,s26/10.pgm,26,26,1
1885,227,229,s23/8.pgm,s23/10.pgm,23,23,1
1886,54,59,s6/5.pgm,s6/10.pgm,6,6,1
1887,329,350,s33/10.pgm,s36/1.pgm,33,36,0
1888,3,289,s1/4.pgm,s29/10.pgm,1,29,0
1889,116,357,s12/7.pgm,s36/8.pgm,12,36,0
1890,113,119,s12/4.pgm,s12/10.pgm,12,12,1
1891,41,48,s5/2.pgm,s5/9.pgm,5,5,1
1892,260,262,s27/1.pgm,s27/3.pgm,27,27,1
1893,73,76,s8/4.pgm,s8/7.pgm,8,8,1
1894,332,339,s34/3.pgm,s34/10.pgm,34,34,1
1895,133,220,s14/4.pgm,s23/1.pgm,14,23,0
1896,52,126,s6/3.pgm,s13/7.pgm,6,13,0
1897,8,313,s1/9.pgm,s32/4.pgm,1,32,0
1898,47,48,s5/8.pgm,s5/9.pgm,5,5,1
1899,245,248,s25/6.pgm,s25/9.pgm,25,25,1
1900,312,314,s32/3.pgm,s32/5.pgm,32,32,1
1901,71,74,s8/2.pgm,s8/5.pgm,8,8,1
1902,71,341,s8/2.pgm,s35/2.pgm,8,35,0
1903,123,129,s13/4.pgm,s13/10.pgm,13,13,1
1904,307,309,s31/8.pgm,s31/10.pgm,31,31,1
1905,25,129,s3/6.pgm,s13/10.pgm,3,13,0
1906,53,58,s6/4.pgm,s6/9.pgm,6,6,1
1907,268,314,s27/9.pgm,s32/5.pgm,27,32,0
1908,47,357,s5/8.pgm,s36/8.pgm,5,36,0
1909,51,389,s6/2.pgm,s39/10.pgm,6,39,0
1910,343,382,s35/4.pgm,s39/3.pgm,35,39,0
1911,312,348,s32/3.pgm,s35/9.pgm,32,35,0
1912,70,388,s8/1.pgm,s39/9.pgm,8,39,0
1913,300,309,s31/1.pgm,s31/10.pgm,31,31,1
1914,149,247,s15/10.pgm,s25/8.pgm,15,25,0
1915,384,385,s39/5.pgm,s39/6.pgm,39,39,1
1916,288,354,s29/9.pgm,s36/5.pgm,29,36,0
1917,232,238,s24/3.pgm,s24/9.pgm,24,24,1
1918,223,229,s23/4.pgm,s23/10.pgm,23,23,1
1919,320,325,s33/1.pgm,s33/6.pgm,33,33,1
1920,262,263,s27/3.pgm,s27/4.pgm,27,27,1
1921,222,226,s23/3.pgm,s23/7.pgm,23,23,1
1922,68,129,s7/9.pgm,s13/10.pgm,7,13,0
1923,120,382,s13/1.pgm,s39/3.pgm,13,39,0
1924,263,266,s27/4.pgm,s27/7.pgm,27,27,1
1925,339,354,s34/10.pgm,s36/5.pgm,34,36,0
1926,136,217,s14/7.pgm,s22/8.pgm,14,22,0
1927,302,307,s31/3.pgm,s31/8.pgm,31,31,1
1928,241,247,s25/2.pgm,s25/8.pgm,25,25,1
1929,20,233,s3/1.pgm,s24/4.pgm,3,24,0
1930,264,383,s27/5.pgm,s39/4.pgm,27,39,0
1931,69,256,s7/10.pgm,s26/7.pgm,7,26,0
1932,130,136,s14/1.pgm,s14/7.pgm,14,14,1
1933,5,7,s1/6.pgm,s1/8.pgm,1,1,1
1934,382,385,s39/3.pgm,s39/6.pgm,39,39,1
1935,125,266,s13/6.pgm,s27/7.pgm,13,27,0
1936,265,268,s27/6.pgm,s27/9.pgm,27,27,1
1937,253,255,s26/4.pgm,s26/6.pgm,26,26,1
1938,114,286,s12/5.pgm,s29/7.pgm,12,29,0
1939,240,242,s25/1.pgm,s25/3.pgm,25,25,1
1940,251,338,s26/2.pgm,s34/9.pgm,26,34,0
1941,63,123,s7/4.pgm,s13/4.pgm,7,13,0
1942,381,382,s39/2.pgm,s39/3.pgm,39,39,1
1943,124,127,s13/5.pgm,s13/8.pgm,13,13,1
1944,40,49,s5/1.pgm,s5/10.pgm,5,5,1
1945,52,53,s6/3.pgm,s6/4.pgm,6,6,1
1946,44,46,s5/5.pgm,s5/7.pgm,5,5,1
1947,134,136,s14/5.pgm,s14/7.pgm,14,14,1
1948,123,231,s13/4.pgm,s24/2.pgm,13,24,0
1949,301,309,s31/2.pgm,s31/10.pgm,31,31,1
1950,7,9,s1/8.pgm,s1/10.pgm,1,1,1
1951,2,9,s1/3.pgm,s1/10.pgm,1,1,1
1952,124,128,s13/5.pgm,s13/9.pgm,13,13,1
1953,245,246,s25/6.pgm,s25/7.pgm,25,25,1
1954,65,68,s7/6.pgm,s7/9.pgm,7,7,1
1955,1,260,s1/2.pgm,s27/1.pgm,1,27,0
1956,123,125,s13/4.pgm,s13/6.pgm,13,13,1
1957,50,52,s6/1.pgm,s6/3.pgm,6,6,1
1958,215,218,s22/6.pgm,s22/9.pgm,22,22,1
1959,330,332,s34/1.pgm,s34/3.pgm,34,34,1
1960,117,345,s12/8.pgm,s35/6.pgm,12,35,0
1961,324,329,s33/5.pgm,s33/10.pgm,33,33,1
1962,70,141,s8/1.pgm,s15/2.pgm,8,15,0
1963,115,116,s12/6.pgm,s12/7.pgm,12,12,1
1964,142,146,s15/3.pgm,s15/7.pgm,15,15,1
1965,257,338,s26/8.pgm,s34/9.pgm,26,34,0
1966,28,232,s3/9.pgm,s24/3.pgm,3,24,0
1967,114,115,s12/5.pgm,s12/6.pgm,12,12,1
1968,261,317,s27/2.pgm,s32/8.pgm,27,32,0
1969,240,258,s25/1.pgm,s26/9.pgm,25,26,0
1970,260,266,s27/1.pgm,s27/7.pgm,27,27,1
1971,27,28,s3/8.pgm,s3/9.pgm,3,3,1
1972,42,241,s5/3.pgm,s25/2.pgm,5,25,0
1973,333,386,s34/4.pgm,s39/7.pgm,34,39,0
1974,76,231,s8/7.pgm,s24/2.pgm,8,24,0
1975,58,230,s6/9.pgm,s24/1.pgm,6,24,0
1976,6,139,s1/7.pgm,s14/10.pgm,1,14,0
1977,139,226,s14/10.pgm,s23/7.pgm,14,23,0
1978,40,45,s5/1.pgm,s5/6.pgm,5,5,1
1979,252,253,s26/3.pgm,s26/4.pgm,26,26,1
1980,213,214,s22/4.pgm,s22/5.pgm,22,22,1
1981,114,240,s12/5.pgm,s25/1.pgm,12,25,0
1982,212,359,s22/3.pgm,s36/10.pgm,22,36,0
1983,210,213,s22/1.pgm,s22/4.pgm,22,22,1
1984,141,144,s15/2.pgm,s15/5.pgm,15,15,1
1985,308,344,s31/9.pgm,s35/5.pgm,31,35,0
1986,74,77,s8/5.pgm,s8/8.pgm,8,8,1
1987,210,263,s22/1.pgm,s27/4.pgm,22,27,0
1988,120,358,s13/1.pgm,s36/9.pgm,13,36,0
1989,21,258,s3/2.pgm,s26/9.pgm,3,26,0
1990,118,119,s12/9.pgm,s12/10.pgm,12,12,1
1991,283,285,s29/4.pgm,s29/6.pgm,29,29,1
1992,268,359,s27/9.pgm,s36/10.pgm,27,36,0
1993,265,269,s27/6.pgm,s27/10.pgm,27,27,1
1994,133,300,s14/4.pgm,s31/1.pgm,14,31,0
1995,26,27,s3/7.pgm,s3/8.pgm,3,3,1
1996,119,139,s12/10.pgm,s14/10.pgm,12,14,0
1997,49,123,s5/10.pgm,s13/4.pgm,5,13,0
1998,67,336,s7/8.pgm,s34/7.pgm,7,34,0
1999,50,305,s6/1.pgm,s31/6.pgm,6,31,0
2000,112,140,s12/3.pgm,s15/1.pgm,12,15,0
2001,312,313,s32/3.pgm,s32/4.pgm,32,32,1
2002,57,303,s6/8.pgm,s31/4.pgm,6,31,0
2003,44,382,s5/5.pgm,s39/3.pgm,5,39,0
2004,62,117,s7/3.pgm,s12/8.pgm,7,12,0
2005,133,135,s14/4.pgm,s14/6.pgm,14,14,1
2006,120,129,s13/1.pgm,s13/10.pgm,13,13,1
2007,54,389,s6/5.pgm,s39/10.pgm,6,39,0
2008,316,317,s32/7.pgm,s32/8.pgm,32,32,1
2009,20,29,s3/1.pgm,s3/10.pgm,3,3,1
2010,127,135,s13/8.pgm,s14/6.pgm,13,14,0
2011,282,346,s29/3.pgm,s35/7.pgm,29,35,0
2012,75,79,s8/6.pgm,s8/10.pgm,8,8,1
2013,313,317,s32/4.pgm,s32/8.pgm,32,32,1
2014,28,144,s3/9.pgm,s15/5.pgm,3,15,0
2015,21,24,s3/2.pgm,s3/5.pgm,3,3,1
2016,226,227,s23/7.pgm,s23/8.pgm,23,23,1
2017,59,120,s6/10.pgm,s13/1.pgm,6,13,0
2018,48,356,s5/9.pgm,s36/7.pgm,5,36,0
2019,234,347,s24/5.pgm,s35/8.pgm,24,35,0
2020,55,59,s6/6.pgm,s6/10.pgm,6,6,1
2021,120,228,s13/1.pgm,s23/9.pgm,13,23,0
2022,300,307,s31/1.pgm,s31/8.pgm,31,31,1
2023,247,308,s25/8.pgm,s31/9.pgm,25,31,0
2024,222,239,s23/3.pgm,s24/10.pgm,23,24,0
2025,22,287,s3/3.pgm,s29/8.pgm,3,29,0
2026,212,213,s22/3.pgm,s22/4.pgm,22,22,1
2027,322,389,s33/3.pgm,s39/10.pgm,33,39,0
2028,28,29,s3/9.pgm,s3/10.pgm,3,3,1
2029,140,144,s15/1.pgm,s15/5.pgm,15,15,1
2030,23,29,s3/4.pgm,s3/10.pgm,3,3,1
2031,136,210,s14/7.pgm,s22/1.pgm,14,22,0
2032,129,309,s13/10.pgm,s31/10.pgm,13,31,0
2033,269,307,s27/10.pgm,s31/8.pgm,27,31,0
2034,57,59,s6/8.pgm,s6/10.pgm,6,6,1
2035,241,245,s25/2.pgm,s25/6.pgm,25,25,1
2036,3,347,s1/4.pgm,s35/8.pgm,1,35,0
2037,300,305,s31/1.pgm,s31/6.pgm,31,31,1
2038,71,75,s8/2.pgm,s8/6.pgm,8,8,1
2039,227,233,s23/8.pgm,s24/4.pgm,23,24,0
2040,115,117,s12/6.pgm,s12/8.pgm,12,12,1
2041,300,301,s31/1.pgm,s31/2.pgm,31,31,1
2042,110,117,s12/1.pgm,s12/8.pgm,12,12,1
2043,261,353,s27/2.pgm,s36/4.pgm,27,36,0
2044,280,281,s29/1.pgm,s29/2.pgm,29,29,1
2045,78,122,s8/9.pgm,s13/3.pgm,8,13,0
2046,346,389,s35/7.pgm,s39/10.pgm,35,39,0
2047,320,321,s33/1.pgm,s33/2.pgm,33,33,1
2048,1,5,s1/2.pgm,s1/6.pgm,1,1,1
2049,143,147,s15/4.pgm,s15/8.pgm,15,15,1
2050,143,149,s15/4.pgm,s15/10.pgm,15,15,1
2051,215,216,s22/6.pgm,s22/7.pgm,22,22,1
2052,54,357,s6/5.pgm,s36/8.pgm,6,36,0
2053,117,323,s12/8.pgm,s33/4.pgm,12,33,0
2054,72,261,s8/3.pgm,s27/2.pgm,8,27,0
2055,118,149,s12/9.pgm,s15/10.pgm,12,15,0
2056,218,388,s22/9.pgm,s39/9.pgm,22,39,0
2057,335,338,s34/6.pgm,s34/9.pgm,34,34,1
2058,140,148,s15/1.pgm,s15/9.pgm,15,15,1
2059,221,225,s23/2.pgm,s23/6.pgm,23,23,1
2060,229,344,s23/10.pgm,s35/5.pgm,23,35,0
2061,141,265,s15/2.pgm,s27/6.pgm,15,27,0
2062,322,381,s33/3.pgm,s39/2.pgm,33,39,0
2063,62,217,s7/3.pgm,s22/8.pgm,7,22,0
2064,381,389,s39/2.pgm,s39/10.pgm,39,39,1
2065,46,248,s5/7.pgm,s25/9.pgm,5,25,0
2066,325,326,s33/6.pgm,s33/7.pgm,33,33,1
2067,120,122,s13/1.pgm,s13/3.pgm,13,13,1
2068,67,301,s7/8.pgm,s31/2.pgm,7,31,0
2069,223,340,s23/4.pgm,s35/1.pgm,23,35,0
2070,337,339,s34/8.pgm,s34/10.pgm,34,34,1
2071,110,389,s12/1.pgm,s39/10.pgm,12,39,0
2072,120,145,s13/1.pgm,s15/6.pgm,13,15,0
2073,234,235,s24/5.pgm,s24/6.pgm,24,24,1
2074,344,347,s35/5.pgm,s35/8.pgm,35,35,1
2075,221,227,s23/2.pgm,s23/8.pgm,23,23,1
2076,220,229,s23/1.pgm,s23/10.pgm,23,23,1
2077,142,147,s15/3.pgm,s15/8.pgm,15,15,1
2078,248,281,s25/9.pgm,s29/2.pgm,25,29,0
2079,333,338,s34/4.pgm,s34/9.pgm,34,34,1
2080,72,126,s8/3.pgm,s13/7.pgm,8,13,0
2081,112,231,s12/3.pgm,s24/2.pgm,12,24,0
2082,236,308,s24/7.pgm,s31/9.pgm,24,31,0
2083,323,353,s33/4.pgm,s36/4.pgm,33,36,0
2084,22,28,s3/3.pgm,s3/9.pgm,3,3,1
2085,134,135,s14/5.pgm,s14/6.pgm,14,14,1
2086,47,111,s5/8.pgm,s12/2.pgm,5,12,0
2087,1,234,s1/2.pgm,s24/5.pgm,1,24,0
2088,303,307,s31/4.pgm,s31/8.pgm,31,31,1
2089,261,266,s27/2.pgm,s27/7.pgm,27,27,1
2090,70,357,s8/1.pgm,s36/8.pgm,8,36,0
2091,73,231,s8/4.pgm,s24/2.pgm,8,24,0
2092,260,320,s27/1.pgm,s33/1.pgm,27,33,0
2093,4,301,s1/5.pgm,s31/2.pgm,1,31,0
2094,261,325,s27/2.pgm,s33/6.pgm,27,33,0
2095,242,244,s25/3.pgm,s25/5.pgm,25,25,1
2096,322,323,s33/3.pgm,s33/4.pgm,33,33,1
2097,250,258,s26/1.pgm,s26/9.pgm,26,26,1
2098,127,339,s13/8.pgm,s34/10.pgm,13,34,0
2099,330,338,s34/1.pgm,s34/9.pgm,34,34,1
2100,312,317,s32/3.pgm,s32/8.pgm,32,32,1
2101,20,22,s3/1.pgm,s3/3.pgm,3,3,1
2102,221,303,s23/2.pgm,s31/4.pgm,23,31,0
2103,71,79,s8/2.pgm,s8/10.pgm,8,8,1
2104,381,384,s39/2.pgm,s39/5.pgm,39,39,1
2105,132,138,s14/3.pgm,s14/9.pgm,14,14,1
2106,253,339,s26/4.pgm,s34/10.pgm,26,34,0
2107,76,139,s8/7.pgm,s14/10.pgm,8,14,0
2108,240,248,s25/1.pgm,s25/9.pgm,25,25,1
2109,130,234,s14/1.pgm,s24/5.pgm,14,24,0
2110,143,349,s15/4.pgm,s35/10.pgm,15,35,0
2111,244,282,s25/5.pgm,s29/3.pgm,25,29,0
2112,131,137,s14/2.pgm,s14/8.pgm,14,14,1
2113,233,339,s24/4.pgm,s34/10.pgm,24,34,0
2114,114,118,s12/5.pgm,s12/9.pgm,12,12,1
2115,46,342,s5/7.pgm,s35/3.pgm,5,35,0
2116,64,144,s7/5.pgm,s15/5.pgm,7,15,0
2117,110,131,s12/1.pgm,s14/2.pgm,12,14,0
2118,332,342,s34/3.pgm,s35/3.pgm,34,35,0
2119,79,232,s8/10.pgm,s24/3.pgm,8,24,0
2120,253,280,s26/4.pgm,s29/1.pgm,26,29,0
2121,29,227,s3/10.pgm,s23/8.pgm,3,23,0
2122,228,315,s23/9.pgm,s32/6.pgm,23,32,0
2123,233,237,s24/4.pgm,s24/8.pgm,24,24,1
2124,235,238,s24/6.pgm,s24/9.pgm,24,24,1
2125,233,236,s24/4.pgm,s24/7.pgm,24,24,1
2126,308,309,s31/9.pgm,s31/10.pgm,31,31,1
2127,350,351,s36/1.pgm,s36/2.pgm,36,36,1
2128,6,113,s1/7.pgm,s12/4.pgm,1,12,0
2129,230,234,s24/1.pgm,s24/5.pgm,24,24,1
2130,221,223,s23/2.pgm,s23/4.pgm,23,23,1
2131,138,282,s14/9.pgm,s29/3.pgm,14,29,0
2132,351,359,s36/2.pgm,s36/10.pgm,36,36,1
2133,352,354,s36/3.pgm,s36/5.pgm,36,36,1
2134,73,323,s8/4.pgm,s33/4.pgm,8,33,0
2135,240,246,s25/1.pgm,s25/7.pgm,25,25,1
2136,69,250,s7/10.pgm,s26/1.pgm,7,26,0
2137,117,235,s12/8.pgm,s24/6.pgm,12,24,0
2138,250,257,s26/1.pgm,s26/8.pgm,26,26,1
2139,210,218,s22/1.pgm,s22/9.pgm,22,22,1
2140,6,321,s1/7.pgm,s33/2.pgm,1,33,0
2141,22,225,s3/3.pgm,s23/6.pgm,3,23,0
2142,134,255,s14/5.pgm,s26/6.pgm,14,26,0
2143,382,386,s39/3.pgm,s39/7.pgm,39,39,1
2144,254,317,s26/5.pgm,s32/8.pgm,26,32,0
2145,310,316,s32/1.pgm,s32/7.pgm,32,32,1
2146,238,352,s24/9.pgm,s36/3.pgm,24,36,0
2147,131,134,s14/2.pgm,s14/5.pgm,14,14,1
2148,72,255,s8/3.pgm,s26/6.pgm,8,26,0
2149,145,308,s15/6.pgm,s31/9.pgm,15,31,0
2150,74,321,s8/5.pgm,s33/2.pgm,8,33,0
2151,257,258,s26/8.pgm,s26/9.pgm,26,26,1
2152,72,76,s8/3.pgm,s8/7.pgm,8,8,1
2153,20,24,s3/1.pgm,s3/5.pgm,3,3,1
2154,281,283,s29/2.pgm,s29/4.pgm,29,29,1
2155,302,308,s31/3.pgm,s31/9.pgm,31,31,1
2156,40,44,s5/1.pgm,s5/5.pgm,5,5,1
2157,220,227,s23/1.pgm,s23/8.pgm,23,23,1
2158,132,133,s14/3.pgm,s14/4.pgm,14,14,1
2159,302,306,s31/3.pgm,s31/7.pgm,31,31,1
