pair_id,left_index,right_index,target,raw_score,pca_score
2104,381,384,1,-14.417593460269515,-13.274362707486102
2105,132,138,1,-19.43236510977389,-19.00296419970848
2106,253,339,0,-25.09653522176629,-24.498276961670303
2107,76,139,0,-26.11502602413966,-25.84031487989349
2108,240,248,1,-11.824872620547378,-10.156715483049213
2109,130,234,0,-24.47381357905292,-24.20710873565086
2110,143,349,0,-21.87263368578791,-21.406904200002668
2111,244,282,0,-22.753430404751697,-22.059854234968885
2112,131,137,1,-19.056729628174633,-18.50866589075855
2113,233,339,0,-21.488059581634012,-20.81019931378622
2114,114,118,1,-13.489033073909546,-12.299436960287679
2115,46,342,0,-17.10994151015795,-16.212995390205393
2116,64,144,0,-20.653345022081865,-20.007771095221557
2117,110,131,0,-25.452692509796197,-24.963569102493675
2118,332,342,0,-20.280934837037616,-19.693289142481074
2119,79,232,0,-23.75197074975978,-23.19098372293666
2120,253,280,0,-23.941413441220313,-23.28754278813954
2121,29,227,0,-17.633798043761022,-16.863630054740504
2122,228,315,0,-21.98655403203757,-21.50005995210218
2123,233,237,1,-17.15019865811743,-16.392891881340883
2124,235,238,1,-14.560765368380766,-13.523429160005673
2125,233,236,1,-12.6994209740488,-11.362938643095966
2126,308,309,1,-21.952256035509404,-21.462952605738025
2127,350,351,1,-21.65724469837408,-21.467389030414623
2128,6,113,0,-22.63723922985652,-22.09899755777487
2129,230,234,1,-12.428758912157175,-10.805589750627133
2130,221,223,1,-17.189541103012605,-16.592597208155453
2131,138,282,0,-23.287455525575897,-22.757300761444963
2132,351,359,1,-21.08579667830177,-20.922391095003974
2133,352,354,1,-17.33718501717922,-16.906430783067005
2134,73,323,0,-25.37053801559629,-24.832883344938942
2135,240,246,1,-9.290426394346362,-6.988807850570241
2136,69,250,0,-21.084392906752498,-20.598149096369426
2137,117,235,0,-22.583318539366697,-22.076096897860435
2138,250,257,1,-15.412478669899551,-14.448624986783866
2139,210,218,1,-8.76598244652438,-6.238149002935505
2140,6,321,0,-28.63107515587589,-28.316266113614123
2141,22,225,0,-19.505860021999787,-18.91646751515953
2142,134,255,0,-22.264922172415808,-21.71022636722036
2143,382,386,1,-15.120139158421143,-14.332171040511563
2144,254,317,0,-22.615632043814514,-22.151747535083434
2145,310,316,1,-19.439370132068838,-19.217731001585584
2146,238,352,0,-17.04140378772279,-16.179734317663467
2147,131,134,1,-15.61250444819411,-14.94265236295492
2148,72,255,0,-20.970308124741912,-20.247794134546314
2149,145,308,0,-20.622209882122547,-19.814196909691585
2150,74,321,0,-28.138337652769987,-27.777922526585375
2151,257,258,1,-12.039218627887303,-10.57241855784593
2152,72,76,1,-13.570555563409162,-12.548805268834252
2153,20,24,1,-15.981701798929347,-15.150820415056373
2154,281,283,1,-11.018647357529904,-9.173569545403183
2155,302,308,1,-21.98702039429137,-21.355047633721092
2156,40,44,1,-12.066384251560997,-10.451819017131958
2157,220,227,1,-15.033138686328035,-14.128302723567947
2158,132,133,1,-14.448433410417547,-13.57794323401329
2159,302,306,1,-22.71739018768145,-22.23675545554963
